"obs_beta","true_beta","sim","ts_length","freq_cutoff"
-0.0633878422747112,0,16,1825,0.234375
-0.0457694132617041,0,16,1825,0.25
-0.0210072115213808,0,16,1825,0.265625
-0.0341497547845587,0,16,1825,0.28125
-0.019802145272477,0,16,1825,0.296875
-0.00314035786479541,0,16,1825,0.3125
-0.00627592296376793,0,16,1825,0.328125
-0.011079823830827,0,16,1825,0.34375
-0.0144225583322138,0,16,1825,0.359375
-0.0193212663503608,0,16,1825,0.375
-0.0307975865707962,0,16,1825,0.390625
-0.0297794785497591,0,16,1825,0.40625
-0.0333906866169006,0,16,1825,0.421875
-0.0662497263627033,0,16,1825,0.4375
-0.0760550272913366,0,16,1825,0.453125
-0.0804232669054566,0,16,1825,0.46875
-0.101694510036712,0,16,1825,0.484375
-0.0888285159703822,0,16,1825,0.5
-0.0899676301703322,0,16,1825,0.515625
-0.0833010394145604,0,16,1825,0.53125
-0.0753041050762845,0,16,1825,0.546875
-0.0832614737498016,0,16,1825,0.5625
-0.414641185525343,0,17,1825,0.015625
-0.344220910620537,0,17,1825,0.03125
-0.164688236593376,0,17,1825,0.046875
-0.151787158081662,0,17,1825,0.0625
-0.19112182831341,0,17,1825,0.078125
-0.104259627797665,0,17,1825,0.09375
-0.134146457467128,0,17,1825,0.109375
-0.0310924976471404,0,17,1825,0.125
0.0668873550786995,0,17,1825,0.140625
0.0652334975208986,0,17,1825,0.15625
0.0848588870705567,0,17,1825,0.171875
0.110153733046457,0,17,1825,0.1875
0.114383300976124,0,17,1825,0.203125
0.0934883918555386,0,17,1825,0.21875
0.124811703798399,0,17,1825,0.234375
0.11018987109635,0,17,1825,0.25
0.0531848965447878,0,17,1825,0.265625
0.0677617978514183,0,17,1825,0.28125
0.0783818395531894,0,17,1825,0.296875
0.0946210884574646,0,17,1825,0.3125
0.0938587112077649,0,17,1825,0.328125
0.0846798414066702,0,17,1825,0.34375
0.101838624383161,0,17,1825,0.359375
0.103856153185813,0,17,1825,0.375
0.11588461997662,0,17,1825,0.390625
0.110855461155082,0,17,1825,0.40625
0.102701140618416,0,17,1825,0.421875
0.105087088496073,0,17,1825,0.4375
0.0957109222194846,0,17,1825,0.453125
0.0951906831872641,0,17,1825,0.46875
0.0897043616270639,0,17,1825,0.484375
0.0889841535039645,0,17,1825,0.5
0.0775265935433446,0,17,1825,0.515625
0.0754227464049419,0,17,1825,0.53125
0.0787500889631348,0,17,1825,0.546875
0.0880791738114884,0,17,1825,0.5625
0.799463611868194,0,18,1825,0.015625
0.570930518426459,0,18,1825,0.03125
0.596462314586166,0,18,1825,0.046875
0.413665846905481,0,18,1825,0.0625
0.195005778067548,0,18,1825,0.078125
0.140197900740073,0,18,1825,0.09375
-0.00849451966772056,0,18,1825,0.109375
-0.013483373647331,0,18,1825,0.125
-0.0151294964232442,0,18,1825,0.140625
0.0392453805583709,0,18,1825,0.15625
0.00705900173390515,0,18,1825,0.171875
0.0630833808155219,0,18,1825,0.1875
0.0355654367687919,0,18,1825,0.203125
0.0502865476787041,0,18,1825,0.21875
0.100910256993406,0,18,1825,0.234375
0.109595332837437,0,18,1825,0.25
0.103061656992071,0,18,1825,0.265625
0.12880900129756,0,18,1825,0.28125
0.130508187902541,0,18,1825,0.296875
0.145036265348785,0,18,1825,0.3125
0.174271446104809,0,18,1825,0.328125
0.178801698307874,0,18,1825,0.34375
0.15277906958593,0,18,1825,0.359375
0.130163764121341,0,18,1825,0.375
0.113720053015532,0,18,1825,0.390625
0.107962170422165,0,18,1825,0.40625
0.11313560141043,0,18,1825,0.421875
0.10598607602539,0,18,1825,0.4375
0.108403176883106,0,18,1825,0.453125
0.117785058003675,0,18,1825,0.46875
0.10833076111205,0,18,1825,0.484375
0.137928960224429,0,18,1825,0.5
0.130040721026137,0,18,1825,0.515625
0.143496575712685,0,18,1825,0.53125
0.139882009488463,0,18,1825,0.546875
0.118382583107761,0,18,1825,0.5625
-0.507942066752272,0,19,1825,0.015625
-0.0684459151720569,0,19,1825,0.03125
0.124514279222124,0,19,1825,0.046875
0.355112249862052,0,19,1825,0.0625
0.359156340216022,0,19,1825,0.078125
0.196155825826829,0,19,1825,0.09375
0.140668804896723,0,19,1825,0.109375
0.1307947253515,0,19,1825,0.125
0.0976074001199264,0,19,1825,0.140625
0.0464285664966649,0,19,1825,0.15625
0.14860587746778,0,19,1825,0.171875
