"obs_beta","true_beta","sim","ts_length","method"
-0.637094397427447,-0.761,4,1825,"original"
-0.702598150273883,-0.761,4,1825,"Eke"
-0.782750384089121,-0.761,4,1825,"AWC"
-0.654219941205391,-0.761,5,1825,"original"
-0.45787851655619,-0.761,5,1825,"Eke"
-0.553870452356337,-0.761,5,1825,"AWC"
-0.716202363884453,-0.761,6,1825,"original"
-0.817488892387843,-0.761,6,1825,"Eke"
-0.8148423218918,-0.761,6,1825,"AWC"
-0.6625485588693,-0.761,7,1825,"original"
-1.12347165586072,-0.761,7,1825,"Eke"
-0.873372904637932,-0.761,7,1825,"AWC"
-0.697814071402364,-0.761,8,1825,"original"
-0.848186704291763,-0.761,8,1825,"Eke"
-0.747556064354141,-0.761,8,1825,"AWC"
-0.731301530664728,-0.761,9,1825,"original"
-0.642619701031172,-0.761,9,1825,"Eke"
-0.817041595136188,-0.761,9,1825,"AWC"
-0.585438081433732,-0.761,10,1825,"original"
-0.737810687269715,-0.761,10,1825,"Eke"
-0.700379627372558,-0.761,10,1825,"AWC"
-0.676384317804694,-0.761,1,3650,"original"
-0.606531828534073,-0.761,1,3650,"Eke"
-0.766177644020708,-0.761,1,3650,"AWC"
-0.690238142473424,-0.761,2,3650,"original"
-0.813447728736333,-0.761,2,3650,"Eke"
-0.826199565510817,-0.761,2,3650,"AWC"
-0.711541084445284,-0.761,3,3650,"original"
-0.871968403091803,-0.761,3,3650,"Eke"
-0.783428827947251,-0.761,3,3650,"AWC"
-0.70142798282133,-0.761,4,3650,"original"
-0.777776302186603,-0.761,4,3650,"Eke"
-0.858013687175583,-0.761,4,3650,"AWC"
-0.695981135189113,-0.761,5,3650,"original"
-0.789748438845919,-0.761,5,3650,"Eke"
-0.867382679460153,-0.761,5,3650,"AWC"
-0.694559183342287,-0.761,6,3650,"original"
-0.682330569107503,-0.761,6,3650,"Eke"
-0.807189528248439,-0.761,6,3650,"AWC"
-0.650698243663209,-0.761,7,3650,"original"
-0.686399398813245,-0.761,7,3650,"Eke"
-0.672012697873686,-0.761,7,3650,"AWC"
-0.663800463502718,-0.761,8,3650,"original"
-0.65675931956112,-0.761,8,3650,"Eke"
-0.73898116822544,-0.761,8,3650,"AWC"
-0.667066875050853,-0.761,9,3650,"original"
-0.805435945051192,-0.761,9,3650,"Eke"
-0.764076364170398,-0.761,9,3650,"AWC"
-0.694950357301165,-0.761,10,3650,"original"
-0.68168575185646,-0.761,10,3650,"Eke"
-0.803352059718739,-0.761,10,3650,"AWC"
1.67869139497311,1.731,1,1825,"original"
1.76359516220156,1.731,1,1825,"Eke"
1.74934119868478,1.731,1,1825,"AWC"
1.57686393533814,1.731,2,1825,"original"
1.77966972589944,1.731,2,1825,"Eke"
1.73606817358014,1.731,2,1825,"AWC"
1.54094868398257,1.731,3,1825,"original"
1.87259628001802,1.731,3,1825,"Eke"
1.70827869283964,1.731,3,1825,"AWC"
1.72141399301769,1.731,4,1825,"original"
1.66621536899657,1.731,4,1825,"Eke"
1.70901227818905,1.731,4,1825,"AWC"
1.51839688704252,1.731,5,1825,"original"
1.81712172530879,1.731,5,1825,"Eke"
1.53122737097548,1.731,5,1825,"AWC"
1.50116702183146,1.731,6,1825,"original"
1.48466872469241,1.731,6,1825,"Eke"
1.57610570517228,1.731,6,1825,"AWC"
1.57398728753267,1.731,7,1825,"original"
1.59644961235382,1.731,7,1825,"Eke"
1.67124599739701,1.731,7,1825,"AWC"
1.65496159933416,1.731,8,1825,"original"
1.71767708223036,1.731,8,1825,"Eke"
1.76796308248489,1.731,8,1825,"AWC"
1.5180527970896,1.731,9,1825,"original"
1.53661172362165,1.731,9,1825,"Eke"
1.57460074011233,1.731,9,1825,"AWC"
1.61962674963836,1.731,10,1825,"original"
1.80951610424721,1.731,10,1825,"Eke"
1.57415924305652,1.731,10,1825,"AWC"
1.55002506214751,1.731,1,3650,"original"
1.79830097357232,1.731,1,3650,"Eke"
1.69504047377192,1.731,1,3650,"AWC"
1.53396578204511,1.731,2,3650,"original"
1.6946426002815,1.731,2,3650,"Eke"
1.58139753689857,1.731,2,3650,"AWC"
1.58020158708308,1.731,3,3650,"original"
1.80532235093579,1.731,3,3650,"Eke"
1.78998905385371,1.731,3,3650,"AWC"
1.67212988627392,1.731,4,3650,"original"
1.77070111804997,1.731,4,3650,"Eke"
1.71823926531897,1.731,4,3650,"AWC"
1.66086535255323,1.731,5,3650,"original"
1.84994736422487,1.731,5,3650,"Eke"
1.75975679984918,1.731,5,3650,"AWC"
1.54280626892909,1.731,6,3650,"original"
1.67182210266386,1.731,6,3650,"Eke"
1.56468452346059,1.731,6,3650,"AWC"
1.50269635985237,1.731,7,3650,"original"
1.6031545768742,1.731,7,3650,"Eke"
1.51727894475403,1.731,7,3650,"AWC"
1.56123437969782,1.731,8,3650,"original"
1.91225126414853,1.731,8,3650,"Eke"
1.71648357099392,1.731,8,3650,"AWC"
1.61710037665438,1.731,9,3650,"original"
1.92129740924739,1.731,9,3650,"Eke"
1.7494284183304,1.731,9,3650,"AWC"
1.59072328444805,1.731,10,3650,"original"
1.75276096812605,1.731,10,3650,"Eke"
1.53500769838897,1.731,10,3650,"AWC"
0.0439894026111914,0.0180000000000001,1,1825,"original"
0.144251450214333,0.0180000000000001,1,1825,"Eke"
0.0236701716672745,0.0180000000000001,1,1825,"AWC"
0.0316348713376365,0.0180000000000001,2,1825,"original"
0.0515154339695317,0.0180000000000001,2,1825,"Eke"
-0.121756855669394,0.0180000000000001,2,1825,"AWC"
0.0184617059715944,0.0180000000000001,3,1825,"original"
0.206861948493961,0.0180000000000001,3,1825,"Eke"
-0.0543562189595652,0.0180000000000001,3,1825,"AWC"
-0.0741768488357423,0.0180000000000001,4,1825,"original"
-0.0572245968332856,0.0180000000000001,4,1825,"Eke"
-0.151490098994799,0.0180000000000001,4,1825,"AWC"
-0.0270045868610402,0.0180000000000001,5,1825,"original"
0.157755511399849,0.0180000000000001,5,1825,"Eke"
-0.0209576244164786,0.0180000000000001,5,1825,"AWC"
0.0332607206342206,0.0180000000000001,6,1825,"original"
0.0645657752605116,0.0180000000000001,6,1825,"Eke"
-0.0342057505916336,0.0180000000000001,6,1825,"AWC"
0.0387967236330747,0.0180000000000001,7,1825,"original"
0.00035612719577267,0.0180000000000001,7,1825,"Eke"
-0.143581586878462,0.0180000000000001,7,1825,"AWC"
0.0804719337348783,0.0180000000000001,8,1825,"original"
0.0928329830915835,0.0180000000000001,8,1825,"Eke"
-0.00868410957586163,0.0180000000000001,8,1825,"AWC"
-0.00616265675382846,0.0180000000000001,9,1825,"original"
-0.19165811474273,0.0180000000000001,9,1825,"Eke"
-0.0887751580938958,0.0180000000000001,9,1825,"AWC"
0.0687568520416506,0.0180000000000001,10,1825,"original"
-0.0897940905415916,0.0180000000000001,10,1825,"Eke"
0.0135867228369464,0.0180000000000001,10,1825,"AWC"
0.0423873286677243,0.0180000000000001,1,3650,"original"
0.0227971338105066,0.0180000000000001,1,3650,"Eke"
0.00803648084237285,0.0180000000000001,1,3650,"AWC"
-0.0187268943823707,0.0180000000000001,2,3650,"original"
0.216532774089821,0.0180000000000001,2,3650,"Eke"
-0.00925174290165587,0.0180000000000001,2,3650,"AWC"
0.0264929535366326,0.0180000000000001,3,3650,"original"
-0.068228055572948,0.0180000000000001,3,3650,"Eke"
-0.0166917275634204,0.0180000000000001,3,3650,"AWC"
-0.0323770330807057,0.0180000000000001,4,3650,"original"
-0.0950187471474964,0.0180000000000001,4,3650,"Eke"
-0.0955989215524529,0.0180000000000001,4,3650,"AWC"
0.0167075095661756,0.0180000000000001,5,3650,"original"
0.0290389968882342,0.0180000000000001,5,3650,"Eke"
0.0201462311541385,0.0180000000000001,5,3650,"AWC"
-0.0274822159813865,0.0180000000000001,6,3650,"original"
0.0506468203383376,0.0180000000000001,6,3650,"Eke"
-0.0153485191370211,0.0180000000000001,6,3650,"AWC"
0.00747660421208069,0.0180000000000001,7,3650,"original"
-0.141601157346184,0.0180000000000001,7,3650,"Eke"
-0.033153994791141,0.0180000000000001,7,3650,"AWC"
0.00151601263788585,0.0180000000000001,8,3650,"original"
-0.0140205281986544,0.0180000000000001,8,3650,"Eke"
0.069965840059674,0.0180000000000001,8,3650,"AWC"
0.035254718251338,0.0180000000000001,9,3650,"original"
0.0694259442288488,0.0180000000000001,9,3650,"Eke"
0.00552748320090102,0.0180000000000001,9,3650,"AWC"
0.000499770702029088,0.0180000000000001,10,3650,"original"
0.0567230785675849,0.0180000000000001,10,3650,"Eke"
0.0260900820942875,0.0180000000000001,10,3650,"AWC"
1.31454460982315,1.481,1,1825,"original"
1.35481111784925,1.481,1,1825,"Eke"
1.29365624448663,1.481,1,1825,"AWC"
1.34528625170327,1.481,2,1825,"original"
1.50331286016033,1.481,2,1825,"Eke"
1.52819452371909,1.481,2,1825,"AWC"
1.31702472632184,1.481,3,1825,"original"
1.46296394861241,1.481,3,1825,"Eke"
1.36052457397143,1.481,3,1825,"AWC"
1.33331107788798,1.481,4,1825,"original"
1.39439706478044,1.481,4,1825,"Eke"
1.47541273851713,1.481,4,1825,"AWC"
1.31092871315432,1.481,5,1825,"original"
1.69101603210412,1.481,5,1825,"Eke"
1.55078847767244,1.481,5,1825,"AWC"
1.39208032421303,1.481,6,1825,"original"
1.63833904228612,1.481,6,1825,"Eke"
1.49263801892201,1.481,6,1825,"AWC"
1.2946339841651,1.481,7,1825,"original"
1.49689970173795,1.481,7,1825,"Eke"
1.41234376819519,1.481,7,1825,"AWC"
1.38863917308733,1.481,8,1825,"original"
1.27625086366166,1.481,8,1825,"Eke"
1.33576358812492,1.481,8,1825,"AWC"
1.31477539752081,1.481,9,1825,"original"
1.50141364169412,1.481,9,1825,"Eke"
1.33568644265327,1.481,9,1825,"AWC"
1.33237189369431,1.481,10,1825,"original"
1.80946361623178,1.481,10,1825,"Eke"
1.35412756208843,1.481,10,1825,"AWC"
1.30533892699227,1.481,1,3650,"original"
1.39526802607904,1.481,1,3650,"Eke"
1.30962275673839,1.481,1,3650,"AWC"
1.32226779253254,1.481,2,3650,"original"
1.581359561104,1.481,2,3650,"Eke"
1.47521998127791,1.481,2,3650,"AWC"
1.40639558240933,1.481,3,3650,"original"
1.5448563650599,1.481,3,3650,"Eke"
1.34606405944393,1.481,3,3650,"AWC"
1.31747853431941,1.481,4,3650,"original"
1.43682451249595,1.481,4,3650,"Eke"
1.36941042932133,1.481,4,3650,"AWC"
1.36508443640398,1.481,5,3650,"original"
1.45490857923001,1.481,5,3650,"Eke"
1.42179254498005,1.481,5,3650,"AWC"
1.38713785864258,1.481,6,3650,"original"
1.57276393413399,1.481,6,3650,"Eke"
1.44135050203704,1.481,6,3650,"AWC"
1.30527483607206,1.481,7,3650,"original"
1.48806335579333,1.481,7,3650,"Eke"
1.44997127533438,1.481,7,3650,"AWC"
1.3857382114693,1.481,8,3650,"original"
1.61514989658214,1.481,8,3650,"Eke"
1.50488390634191,1.481,8,3650,"AWC"
1.35344471641194,1.481,9,3650,"original"
1.63307914840236,1.481,9,3650,"Eke"
1.51775679122062,1.481,9,3650,"AWC"
1.35433492727262,1.481,10,3650,"original"
1.56832801346375,1.481,10,3650,"Eke"
1.3771217445556,1.481,10,3650,"AWC"
1.79691176206706,2.596,1,1825,"original"
2.68106871420864,2.596,1,1825,"Eke"
2.59620883278224,2.596,1,1825,"AWC"
1.81406055964093,2.596,2,1825,"original"
2.68968555320512,2.596,2,1825,"Eke"
2.50913187154724,2.596,2,1825,"AWC"
1.80431159302761,2.596,3,1825,"original"
2.62806206743394,2.596,3,1825,"Eke"
2.55789290640912,2.596,3,1825,"AWC"
1.81625074916393,2.596,4,1825,"original"
2.64164226993215,2.596,4,1825,"Eke"
2.57015193768113,2.596,4,1825,"AWC"
1.76808786650622,2.596,5,1825,"original"
2.41209745192668,2.596,5,1825,"Eke"
2.40071286796381,2.596,5,1825,"AWC"
1.82659918782969,2.596,6,1825,"original"
2.4330575918537,2.596,6,1825,"Eke"
2.46422661876591,2.596,6,1825,"AWC"
1.80142399677671,2.596,7,1825,"original"
2.63272560130369,2.596,7,1825,"Eke"
2.58300719005398,2.596,7,1825,"AWC"
1.7933187132854,2.596,8,1825,"original"
2.56721952886902,2.596,8,1825,"Eke"
2.49661185708243,2.596,8,1825,"AWC"
1.79898728729107,2.596,9,1825,"original"
2.42152978051009,2.596,9,1825,"Eke"
2.57523010492852,2.596,9,1825,"AWC"
2.22772077896064,2.596,10,1825,"original"
2.58711819761418,2.596,10,1825,"Eke"
2.48680084840204,2.596,10,1825,"AWC"
1.83577584642964,2.596,1,3650,"original"
2.59393949646633,2.596,1,3650,"Eke"
2.61030744062707,2.596,1,3650,"AWC"
1.8411463012549,2.596,2,3650,"original"
2.71404591955154,2.596,2,3650,"Eke"
2.55915942139114,2.596,2,3650,"AWC"
1.84701449382417,2.596,3,3650,"original"
2.61044109680587,2.596,3,3650,"Eke"
2.37226595145366,2.596,3,3650,"AWC"
1.79820140060369,2.596,4,3650,"original"
2.5757202730188,2.596,4,3650,"Eke"
2.57383203580211,2.596,4,3650,"AWC"
1.81064103468789,2.596,5,3650,"original"
2.57327494242432,2.596,5,3650,"Eke"
2.55883004127855,2.596,5,3650,"AWC"
1.84350489137121,2.596,6,3650,"original"
2.54515017936866,2.596,6,3650,"Eke"
2.43198962127711,2.596,6,3650,"AWC"
1.80541249214997,2.596,7,3650,"original"
2.84501498459839,2.596,7,3650,"Eke"
2.58041790582388,2.596,7,3650,"AWC"
1.80423532356822,2.596,8,3650,"original"
2.53012616341541,2.596,8,3650,"Eke"
2.64675923545195,2.596,8,3650,"AWC"
1.79731350342868,2.596,9,3650,"original"
2.54209625374303,2.596,9,3650,"Eke"
2.50581144046352,2.596,9,3650,"AWC"
1.80533783501746,2.596,10,3650,"original"
2.67939030858203,2.596,10,3650,"Eke"
2.58705388163789,2.596,10,3650,"AWC"
0.837750104789463,0.925,1,1825,"original"
0.745219224096669,0.925,1,1825,"Eke"
0.833097707124026,0.925,1,1825,"AWC"
0.795433374513711,0.925,2,1825,"original"
0.971229691880741,0.925,2,1825,"Eke"
0.812882666501619,0.925,2,1825,"AWC"
0.801587107898967,0.925,3,1825,"original"
0.90085828499531,0.925,3,1825,"Eke"
0.885326864703619,0.925,3,1825,"AWC"
0.86826223608854,0.925,4,1825,"original"
0.778457391358169,0.925,4,1825,"Eke"
0.681233669695219,0.925,4,1825,"AWC"
0.809173267622006,0.925,5,1825,"original"
0.642505509968131,0.925,5,1825,"Eke"
0.753814654004887,0.925,5,1825,"AWC"
0.805459440540768,0.925,6,1825,"original"
0.78104400791958,0.925,6,1825,"Eke"
0.6997944891892,0.925,6,1825,"AWC"
0.84155647493898,0.925,7,1825,"original"
0.893744966450379,0.925,7,1825,"Eke"
0.825469801403398,0.925,7,1825,"AWC"
0.831251613694812,0.925,8,1825,"original"
1.00050541486904,0.925,8,1825,"Eke"
0.841241793381377,0.925,8,1825,"AWC"
0.855223908331094,0.925,9,1825,"original"
0.84829592441236,0.925,9,1825,"Eke"
0.84866764738473,0.925,9,1825,"AWC"
0.71509858429032,0.925,10,1825,"original"
1.03844156783209,0.925,10,1825,"Eke"
0.91117422273841,0.925,10,1825,"AWC"
0.852772077567238,0.925,1,3650,"original"
0.872328376962839,0.925,1,3650,"Eke"
0.713648684245792,0.925,1,3650,"AWC"
0.820485241704055,0.925,2,3650,"original"
0.897100628693713,0.925,2,3650,"Eke"
0.82950230372756,0.925,2,3650,"AWC"
0.842406935455734,0.925,3,3650,"original"
0.918330467615772,0.925,3,3650,"Eke"
0.835728063055935,0.925,3,3650,"AWC"
0.821819461140291,0.925,4,3650,"original"
0.923099394099031,0.925,4,3650,"Eke"
0.916442744642625,0.925,4,3650,"AWC"
0.893887713062045,0.925,5,3650,"original"
0.974751805839177,0.925,5,3650,"Eke"
0.923564267365552,0.925,5,3650,"AWC"
0.833276577829521,0.925,6,3650,"original"
0.925063951926908,0.925,6,3650,"Eke"
0.83247452983007,0.925,6,3650,"AWC"
0.807179297799817,0.925,7,3650,"original"
0.910585477100809,0.925,7,3650,"Eke"
0.944893606985929,0.925,7,3650,"AWC"
0.807019429698877,0.925,8,3650,"original"
0.993721087994841,0.925,8,3650,"Eke"
0.861894726776909,0.925,8,3650,"AWC"
0.826970239065242,0.925,9,3650,"original"
0.824104495223491,0.925,9,3650,"Eke"
0.861161499169784,0.925,9,3650,"AWC"
0.823696212649461,0.925,10,3650,"original"
1.06702527544629,0.925,10,3650,"Eke"
0.993085554090569,0.925,10,3650,"AWC"
1.79473436405264,2.767,1,1825,"original"
3.03667235875423,2.767,1,1825,"Eke"
2.72623078167392,2.767,1,1825,"AWC"
1.82224482472486,2.767,2,1825,"original"
2.78399566223164,2.767,2,1825,"Eke"
2.60458446519478,2.767,2,1825,"AWC"
1.80280295772467,2.767,3,1825,"original"
2.61462738585295,2.767,3,1825,"Eke"
2.65167811215764,2.767,3,1825,"AWC"
1.79080286313738,2.767,4,1825,"original"
2.9782544945836,2.767,4,1825,"Eke"
2.70308186461206,2.767,4,1825,"AWC"
1.79615040734859,2.767,5,1825,"original"
2.65854861924121,2.767,5,1825,"Eke"
2.59761854396376,2.767,5,1825,"AWC"
1.80721617274681,2.767,6,1825,"original"
2.65130409121056,2.767,6,1825,"Eke"
2.71354938081226,2.767,6,1825,"AWC"
1.7970408657952,2.767,7,1825,"original"
2.63646896031511,2.767,7,1825,"Eke"
2.58279002270875,2.767,7,1825,"AWC"
1.82087806177616,2.767,8,1825,"original"
2.89861048720268,2.767,8,1825,"Eke"
2.68665706846063,2.767,8,1825,"AWC"
1.78358904139681,2.767,9,1825,"original"
2.95212263055015,2.767,9,1825,"Eke"
2.75639648763309,2.767,9,1825,"AWC"
1.8223342445902,2.767,10,1825,"original"
2.62899141224658,2.767,10,1825,"Eke"
2.70015565758631,2.767,10,1825,"AWC"
1.80082419527512,2.767,1,3650,"original"
2.77781975205912,2.767,1,3650,"Eke"
2.74499148641915,2.767,1,3650,"AWC"
1.8101611121722,2.767,2,3650,"original"
2.7863840329643,2.767,2,3650,"Eke"
2.67409073086944,2.767,2,3650,"AWC"
1.80134341563727,2.767,3,3650,"original"
2.89906349878181,2.767,3,3650,"Eke"
2.78121540610549,2.767,3,3650,"AWC"
1.80440848140678,2.767,4,3650,"original"
2.75772835047044,2.767,4,3650,"Eke"
2.72239279105949,2.767,4,3650,"AWC"
1.810584737915,2.767,5,3650,"original"
2.63058214469701,2.767,5,3650,"Eke"
2.65608273352186,2.767,5,3650,"AWC"
1.81458887972682,2.767,6,3650,"original"
2.55778630472579,2.767,6,3650,"Eke"
2.61126047341021,2.767,6,3650,"AWC"
1.81394303446437,2.767,7,3650,"original"
2.79380299853137,2.767,7,3650,"Eke"
2.64727967113236,2.767,7,3650,"AWC"
1.80443003528459,2.767,8,3650,"original"
2.69181029390537,2.767,8,3650,"Eke"
2.70672532452433,2.767,8,3650,"AWC"
1.8052441267297,2.767,9,3650,"original"
2.94421830633896,2.767,9,3650,"Eke"
2.76272657232171,2.767,9,3650,"AWC"
2.20847584987501,2.767,10,3650,"original"
2.75298500542314,2.767,10,3650,"Eke"
2.72075879621871,2.767,10,3650,"AWC"
1.7971356044623,2.172,1,1825,"original"
2.04813897348878,2.172,1,1825,"Eke"
2.10657829813898,2.172,1,1825,"AWC"
1.9624672745957,2.172,2,1825,"original"
2.07441333193031,2.172,2,1825,"Eke"
2.02892818488236,2.172,2,1825,"AWC"
1.89359139230088,2.172,3,1825,"original"
2.23578879961806,2.172,3,1825,"Eke"
2.20620395391958,2.172,3,1825,"AWC"
1.78661180073566,2.172,4,1825,"original"
2.14842684622443,2.172,4,1825,"Eke"
2.10490606271502,2.172,4,1825,"AWC"
1.811960303307,2.172,5,1825,"original"
2.30762519071756,2.172,5,1825,"Eke"
2.18682408551541,2.172,5,1825,"AWC"
1.94813520362588,2.172,6,1825,"original"
2.41989815943207,2.172,6,1825,"Eke"
2.08392187611536,2.172,6,1825,"AWC"
1.8093254373303,2.172,7,1825,"original"
2.31857508488914,2.172,7,1825,"Eke"
2.25738182126018,2.172,7,1825,"AWC"
1.79943809347056,2.172,8,1825,"original"
2.24174210737859,2.172,8,1825,"Eke"
2.09805213384216,2.172,8,1825,"AWC"
1.89830683097231,2.172,9,1825,"original"
2.10457288293779,2.172,9,1825,"Eke"
2.12962257106308,2.172,9,1825,"AWC"
1.86669030710588,2.172,10,1825,"original"
2.44357157544065,2.172,10,1825,"Eke"
2.03322643357844,2.172,10,1825,"AWC"
1.94662605473941,2.172,1,3650,"original"
2.23483615499967,2.172,1,3650,"Eke"
2.11927106524116,2.172,1,3650,"AWC"
1.81814245893664,2.172,2,3650,"original"
2.1843359977739,2.172,2,3650,"Eke"
2.25164508804945,2.172,2,3650,"AWC"
1.79508527953486,2.172,3,3650,"original"
2.15856502376833,2.172,3,3650,"Eke"
2.13534679209272,2.172,3,3650,"AWC"
1.87824694595275,2.172,4,3650,"original"
2.01896315939743,2.172,4,3650,"Eke"
2.10465381559545,2.172,4,3650,"AWC"
1.79495171956003,2.172,5,3650,"original"
2.26779094140741,2.172,5,3650,"Eke"
2.25054205705474,2.172,5,3650,"AWC"
1.91177372210741,2.172,6,3650,"original"
1.98637737155122,2.172,6,3650,"Eke"
2.04608373318929,2.172,6,3650,"AWC"
1.90630414198835,2.172,7,3650,"original"
2.14736863143071,2.172,7,3650,"Eke"
2.14261273321523,2.172,7,3650,"AWC"
1.8239874521279,2.172,8,3650,"original"
2.45539648920704,2.172,8,3650,"Eke"
2.21655523868622,2.172,8,3650,"AWC"
1.82192095086653,2.172,9,3650,"original"
2.24335447186371,2.172,9,3650,"Eke"
2.05102880656467,2.172,9,3650,"AWC"
1.86185337503528,2.172,10,3650,"original"
2.29509620378252,2.172,10,3650,"Eke"
2.16409090345227,2.172,10,3650,"AWC"
-0.419901928473862,-0.414,1,1825,"original"
-0.496440189962359,-0.414,1,1825,"Eke"
-0.487703019958594,-0.414,1,1825,"AWC"
-0.259191352857645,-0.414,2,1825,"original"
-0.193731779146968,-0.414,2,1825,"Eke"
-0.476657410811276,-0.414,2,1825,"AWC"
-0.402772588747674,-0.414,3,1825,"original"
-0.23475432524859,-0.414,3,1825,"Eke"
-0.389780599196606,-0.414,3,1825,"AWC"
-0.352190040371958,-0.414,4,1825,"original"
-0.477505560688388,-0.414,4,1825,"Eke"
-0.325332012885212,-0.414,4,1825,"AWC"
-0.400248408665362,-0.414,5,1825,"original"
-0.457141206689158,-0.414,5,1825,"Eke"
-0.47531690858521,-0.414,5,1825,"AWC"
-0.351831954791256,-0.414,6,1825,"original"
-0.714357814859352,-0.414,6,1825,"Eke"
-0.531226999286876,-0.414,6,1825,"AWC"
-0.399042964659753,-0.414,7,1825,"original"
-0.25281244858887,-0.414,7,1825,"Eke"
-0.46757648398405,-0.414,7,1825,"AWC"
-0.37630898665721,-0.414,8,1825,"original"
-0.549874659993003,-0.414,8,1825,"Eke"
-0.400660675323858,-0.414,8,1825,"AWC"
-0.384535551217306,-0.414,9,1825,"original"
-0.409643243136994,-0.414,9,1825,"Eke"
-0.462390390152736,-0.414,9,1825,"AWC"
-0.390547058252483,-0.414,10,1825,"original"
-0.431632537803506,-0.414,10,1825,"Eke"
-0.523920482193129,-0.414,10,1825,"AWC"
-0.391909654789993,-0.414,1,3650,"original"
-0.499980195463046,-0.414,1,3650,"Eke"
-0.426425831663641,-0.414,1,3650,"AWC"
-0.364564723995459,-0.414,2,3650,"original"
-0.525434034083193,-0.414,2,3650,"Eke"
-0.456115644055379,-0.414,2,3650,"AWC"
-0.396849658607724,-0.414,3,3650,"original"
-0.395282506980267,-0.414,3,3650,"Eke"
-0.498971410003631,-0.414,3,3650,"AWC"
-0.351725470404411,-0.414,4,3650,"original"
-0.664923825721775,-0.414,4,3650,"Eke"
-0.568500624736028,-0.414,4,3650,"AWC"
-0.337315152952789,-0.414,5,3650,"original"
-0.452912500330826,-0.414,5,3650,"Eke"
-0.354419876056412,-0.414,5,3650,"AWC"
-0.361669716785192,-0.414,6,3650,"original"
-0.434068515569281,-0.414,6,3650,"Eke"
-0.476020795977352,-0.414,6,3650,"AWC"
-0.381318520922028,-0.414,7,3650,"original"
-0.501412843493058,-0.414,7,3650,"Eke"
-0.478918400892856,-0.414,7,3650,"AWC"
-0.426564992596401,-0.414,8,3650,"original"
-0.340599604557227,-0.414,8,3650,"Eke"
-0.425044096149591,-0.414,8,3650,"AWC"
-0.294893119983251,-0.414,9,3650,"original"
-0.15242327774437,-0.414,9,3650,"Eke"
-0.285930565383405,-0.414,9,3650,"AWC"
-0.377715623686367,-0.414,10,3650,"original"
-0.427391966955767,-0.414,10,3650,"Eke"
-0.340977455915073,-0.414,10,3650,"AWC"
1.81101537735669,2.137,1,1825,"original"
2.10495617085413,2.137,1,1825,"Eke"
2.11026548969531,2.137,1,1825,"AWC"
1.96822367878288,2.137,2,1825,"original"
2.12123320802858,2.137,2,1825,"Eke"
2.14104846689704,2.137,2,1825,"AWC"
