"time_window_width","Time series type","time_series_type","ts_type","term","estimate","std.error","statistic","p.value","conf.low","conf.high","simulation_num"
"5 years","exp_PSD_low_ns","Stable autocorrelation","Original simulation","window_start_year",1.00036061304303e-06,5.41904179529372e-07,1.84601014502566,0.0685897149742638,-7.80630724632769e-08,2.07878429854933e-06,90
"6 years","exp_PSD_low_cnd","Decreasing autocorrelation","Corrected simulation","window_start_year",-1.21707462687629e-06,3.0929172229009e-07,-3.93503782728067,0.000202588254132374,-1.83459547467716e-06,-5.99553779075419e-07,90
"6 years","exp_PSD_low_cni","Increasing autocorrelation","Corrected simulation","window_start_year",1.1247164579698e-06,3.5699508187028e-07,3.15050967110658,0.00244984836585803,4.11952779766636e-07,1.83748013617297e-06,90
"6 years","exp_PSD_low_cns","Stable autocorrelation","Corrected simulation","window_start_year",2.49285233297561e-07,3.89308052443036e-07,0.640328993282349,0.524175640383097,-5.27993372221826e-07,1.02656383881695e-06,90
"6 years","exp_PSD_low_nd","Decreasing autocorrelation","Original simulation","window_start_year",-1.06058947040416e-06,4.1143497593037e-07,-2.57778150242542,0.012183751813599,-1.88204590405923e-06,-2.39133036749079e-07,90
"6 years","exp_PSD_low_ni","Increasing autocorrelation","Original simulation","window_start_year",1.23166013946907e-06,4.08278210545953e-07,3.01671778619311,0.00362680018096719,4.16506391259501e-07,2.04681388767864e-06,90
"6 years","exp_PSD_low_ns","Stable autocorrelation","Original simulation","window_start_year",7.81729992421517e-07,5.61751221779099e-07,1.39159464566135,0.168717779892598,-3.3984250928562e-07,1.90330249412865e-06,90
"7 years","exp_PSD_low_cnd","Decreasing autocorrelation","Corrected simulation","window_start_year",-6.90935665867978e-07,3.41003430065554e-07,-2.02618391766661,0.0475194282652847,-1.37404762224209e-06,-7.82370949386709e-09,90
"7 years","exp_PSD_low_cni","Increasing autocorrelation","Corrected simulation","window_start_year",8.35753316087715e-07,3.63727986341322e-07,2.29774267439362,0.0253348746606422,1.07118603264236e-07,1.56438802891119e-06,90
"7 years","exp_PSD_low_cns","Stable autocorrelation","Corrected simulation","window_start_year",3.27934074824469e-07,4.44746513203565e-07,0.73735052459955,0.463987582438968,-5.63000249990525e-07,1.21886839963946e-06,90
"7 years","exp_PSD_low_nd","Decreasing autocorrelation","Original simulation","window_start_year",-5.12317874908016e-07,4.06911193852532e-07,-1.259040996286,0.213238582003128,-1.32745894738841e-06,3.02823197572375e-07,90
"7 years","exp_PSD_low_ni","Increasing autocorrelation","Original simulation","window_start_year",8.44932306520226e-07,3.91806964513671e-07,2.15650149958155,0.0353534553294483,6.00486412782577e-08,1.62981597176219e-06,90
"7 years","exp_PSD_low_ns","Stable autocorrelation","Original simulation","window_start_year",6.04111745376532e-07,6.24036347665749e-07,0.968071407436849,0.337171233548502,-6.45983276308603e-07,1.85420676706167e-06,90
"8 years","exp_PSD_low_cnd","Decreasing autocorrelation","Corrected simulation","window_start_year",-1.50227142385255e-07,3.17351229505631e-07,-0.473378164059042,0.638045635513436,-7.87968314672289e-07,4.87514029901779e-07,90
"8 years","exp_PSD_low_cni","Increasing autocorrelation","Corrected simulation","window_start_year",5.47471996325587e-07,4.00121906244972e-07,1.36826299130545,0.177471394908461,-2.56603078297257e-07,1.35154707094843e-06,90
"8 years","exp_PSD_low_cns","Stable autocorrelation","Corrected simulation","window_start_year",3.08607283217191e-07,3.71363134937635e-07,0.831012166215736,0.409997907388614,-4.37674876736165e-07,1.05488944317055e-06,90
"8 years","exp_PSD_low_nd","Decreasing autocorrelation","Original simulation","window_start_year",1.75960701449468e-07,4.58571330563666e-07,0.383715007288356,0.702849652095564,-7.45572888908682e-07,1.09749429180762e-06,90
"8 years","exp_PSD_low_ni","Increasing autocorrelation","Original simulation","window_start_year",5.88645225934804e-07,4.71596666643874e-07,1.24819632446495,0.217890706538532,-3.59063757265418e-07,1.53635420913503e-06,90
"8 years","exp_PSD_low_ns","Stable autocorrelation","Original simulation","window_start_year",8.73476718011774e-07,6.15062359035766e-07,1.42014334836085,0.161897671037127,-3.62537367996796e-07,2.10949080402034e-06,90
"9 years","exp_PSD_low_cnd","Decreasing autocorrelation","Corrected simulation","window_start_year",-7.85826947864802e-07,3.62076247708284e-07,-2.17033553799399,0.0355499944246245,-1.51602329214378e-06,-5.56306035858246e-08,90
"9 years","exp_PSD_low_cni","Increasing autocorrelation","Corrected simulation","window_start_year",8.19811887482144e-07,3.5209102018949e-07,2.32840896379843,0.0246609529034822,1.09752673647833e-07,1.52987110131646e-06,90
"9 years","exp_PSD_low_cns","Stable autocorrelation","Corrected simulation","window_start_year",1.49518256461725e-07,4.09777309387477e-07,0.364876856371624,0.716991834445058,-6.76876446800566e-07,9.75912959724017e-07,90
"9 years","exp_PSD_low_nd","Decreasing autocorrelation","Original simulation","window_start_year",-8.02044974595397e-08,5.20090803157868e-07,-0.154212489381771,0.878163722465456,-1.12906756307815e-06,9.68658568159066e-07,90
"9 years","exp_PSD_low_ni","Increasing autocorrelation","Original simulation","window_start_year",1.86059887505072e-06,4.47531685526648e-07,4.15746847703351,0.000150538757377942,9.58065215941845e-07,2.76313253415959e-06,90
"9 years","exp_PSD_low_ns","Stable autocorrelation","Original simulation","window_start_year",1.36978335369626e-06,7.56477206232226e-07,1.81073975846373,0.0771715675416187,-1.55798327005931e-07,2.89536503439844e-06,90
"10 years","exp_PSD_low_cnd","Decreasing autocorrelation","Corrected simulation","window_start_year",2.12954726359548e-07,4.10468100080506e-07,0.518809442969577,0.606825207726278,-6.17295372638032e-07,1.04320482535713e-06,91
"10 years","exp_PSD_low_cni","Increasing autocorrelation","Corrected simulation","window_start_year",5.18333740641895e-08,3.1968800751118e-07,0.162137374084565,0.87203481102191,-5.94796655973319e-07,6.98463404101698e-07,91
"10 years","exp_PSD_low_cns","Stable autocorrelation","Corrected simulation","window_start_year",6.7273249583409e-09,3.66497994071347e-07,0.0183556938023275,0.985448685772047,-7.3458483986146e-07,7.48039489778141e-07,91
"10 years","exp_PSD_low_nd","Decreasing autocorrelation","Original simulation","window_start_year",1.10330699612251e-06,6.46779096349953e-07,1.70584826001479,0.0959896229037676,-2.04927209334123e-07,2.41154120157914e-06,91
"10 years","exp_PSD_low_ni","Increasing autocorrelation","Original simulation","window_start_year",5.7747996887737e-07,6.5469876890752e-07,0.882054459703654,0.3831516896271,-7.46773286351116e-07,1.90173322410586e-06,91
"10 years","exp_PSD_low_ns","Stable autocorrelation","Original simulation","window_start_year",3.27268269060561e-07,4.25617585692074e-07,0.768925627282076,0.446569264990818,-5.33624556926766e-07,1.18816109504789e-06,91
"5 years","exp_PSD_low_cnd","Decreasing autocorrelation","Corrected simulation","window_start_year",2.711348979487e-07,3.75589505083593e-07,0.72189157119381,0.472465917991222,-4.76312037525219e-07,1.01858183342262e-06,91
"5 years","exp_PSD_low_cni","Increasing autocorrelation","Corrected simulation","window_start_year",4.33746382363479e-07,3.51523083657526e-07,1.2339058301675,0.220850712921692,-2.6580684814993e-07,1.13329961287689e-06,91
"5 years","exp_PSD_low_cns","Stable autocorrelation","Corrected simulation","window_start_year",-5.94991908759172e-08,4.09534280567367e-07,-0.145285007139054,0.88485127765023,-8.74498382382791e-07,7.55500000630956e-07,91
"5 years","exp_PSD_low_nd","Decreasing autocorrelation","Original simulation","window_start_year",9.39539415725426e-07,4.87951994666016e-07,1.92547510000139,0.057723366253727,-3.1516000187557e-08,1.91059483163841e-06,91
"5 years","exp_PSD_low_ni","Increasing autocorrelation","Original simulation","window_start_year",8.01935053357611e-07,4.60436700017242e-07,1.74168360890342,0.0854075373458112,-1.14363181149809e-07,1.71823328786503e-06,91
"5 years","exp_PSD_low_ns","Stable autocorrelation","Original simulation","window_start_year",1.39275218447945e-07,4.46133543172191e-07,0.31218279947668,0.755713838848128,-7.48558826813673e-07,1.02710926370956e-06,91
"6 years","exp_PSD_low_cnd","Decreasing autocorrelation","Corrected simulation","window_start_year",2.42553997462916e-08,3.72931728608836e-07,0.0650397857987911,0.948338925199778,-7.2032682029249e-07,7.68837619785073e-07,91
"6 years","exp_PSD_low_cni","Increasing autocorrelation","Corrected simulation","window_start_year",2.00173874024466e-07,3.64806632544207e-07,0.548712266080328,0.585054443283658,-5.28186068311109e-07,9.2853381636004e-07,91
"6 years","exp_PSD_low_cns","Stable autocorrelation","Corrected simulation","window_start_year",-4.61899206693118e-07,3.82440380959393e-07,-1.20776787622268,0.231446742983223,-1.22546606368721e-06,3.01667650300973e-07,91
"6 years","exp_PSD_low_nd","Decreasing autocorrelation","Original simulation","window_start_year",5.21954180312155e-07,5.3381055310481e-07,0.977789174972854,0.331749116555804,-5.43832976478163e-07,1.58774133710247e-06,91
"6 years","exp_PSD_low_ni","Increasing autocorrelation","Original simulation","window_start_year",4.80890886147971e-07,5.01535901290238e-07,0.958836416118654,0.34114057608985,-5.20457849195297e-07,1.48223962149124e-06,91
"6 years","exp_PSD_low_ns","Stable autocorrelation","Original simulation","window_start_year",-5.66486409335453e-07,4.3193084297441e-07,-1.31152108850216,0.194225958653909,-1.42886416186624e-06,2.95891343195332e-07,91
"7 years","exp_PSD_low_cnd","Decreasing autocorrelation","Corrected simulation","window_start_year",-2.29942013139857e-07,4.09014436474988e-07,-0.562185567633181,0.576233081373395,-1.04929638688317e-06,5.89412360603456e-07,91
"7 years","exp_PSD_low_cni","Increasing autocorrelation","Corrected simulation","window_start_year",-2.86541423856985e-07,3.41627388221013e-07,-0.838754250205519,0.40517336156238,-9.70903318614968e-07,3.97820470900997e-07,91
"7 years","exp_PSD_low_cns","Stable autocorrelation","Corrected simulation","window_start_year",2.19706953814124e-08,4.07158078292917e-07,0.0539610941124599,0.957158209250488,-7.93664946062808e-07,8.37606336825633e-07,91
"7 years","exp_PSD_low_nd","Decreasing autocorrelation","Original simulation","window_start_year",2.8801553209947e-07,5.64031607452707e-07,0.510637220137738,0.611612268160056,-8.41875550667012e-07,1.41790661486595e-06,91
"7 years","exp_PSD_low_ni","Increasing autocorrelation","Original simulation","window_start_year",-9.75976280798171e-08,5.40632416201968e-07,-0.180524928130386,0.857392213334941,-1.18061449814471e-06,9.85419241985076e-07,91
"7 years","exp_PSD_low_ns","Stable autocorrelation","Original simulation","window_start_year",1.74742072906366e-07,4.51418316517503e-07,0.387095663849941,0.700152608389693,-7.29557479975254e-07,1.07904162578799e-06,91
"8 years","exp_PSD_low_cnd","Decreasing autocorrelation","Corrected simulation","window_start_year",3.91966533131676e-08,4.01200695289459e-07,0.0976983683562361,0.922570358465125,-7.67046329059563e-07,8.45439635685898e-07,91
"8 years","exp_PSD_low_cni","Increasing autocorrelation","Corrected simulation","window_start_year",3.84574896282602e-07,3.97375336686246e-07,0.967787531781947,0.337903230450627,-4.13980740167972e-07,1.18313053273317e-06,91
"8 years","exp_PSD_low_cns","Stable autocorrelation","Corrected simulation","window_start_year",4.313591580043e-07,3.7818279082416e-07,1.1406102246595,0.259576522555241,-3.28627613544359e-07,1.19134592955296e-06,91
"8 years","exp_PSD_low_nd","Decreasing autocorrelation","Original simulation","window_start_year",3.26898532920673e-07,5.84099567000299e-07,0.559662344212122,0.578259287761121,-8.46893492941038e-07,1.50069055878238e-06,91
"8 years","exp_PSD_low_ni","Increasing autocorrelation","Original simulation","window_start_year",4.49849254340932e-07,5.65048255232511e-07,0.796125375443949,0.429799432687816,-6.85657727157406e-07,1.58535623583927e-06,91
"8 years","exp_PSD_low_ns","Stable autocorrelation","Original simulation","window_start_year",4.35619553038391e-07,4.582248938613e-07,0.950667584573109,0.346438920841218,-4.85217846701451e-07,1.35645695277823e-06,91
"9 years","exp_PSD_low_cnd","Decreasing autocorrelation","Corrected simulation","window_start_year",2.06158241435002e-07,4.35680131739893e-07,0.473187153638857,0.638473052187257,-6.7247448160339e-07,1.0847909644734e-06,91
"9 years","exp_PSD_low_cni","Increasing autocorrelation","Corrected simulation","window_start_year",3.66404429216951e-07,3.35548022656091e-07,1.09195824286673,0.2809319965645,-3.10292650539909e-07,1.04310150897381e-06,91
"9 years","exp_PSD_low_cns","Stable autocorrelation","Corrected simulation","window_start_year",2.1881440849405e-07,4.08447716145856e-07,0.53572195373939,0.594911058451773,-6.04898914449718e-07,1.04252773143782e-06,91
"9 years","exp_PSD_low_nd","Decreasing autocorrelation","Original simulation","window_start_year",1.45893646122673e-06,6.74511792730544e-07,2.16295174813874,0.0361494160295059,9.86537905398618e-08,2.81921913191359e-06,91
"9 years","exp_PSD_low_ni","Increasing autocorrelation","Original simulation","window_start_year",1.28122042226079e-06,6.27209079717399e-07,2.04273258103672,0.0472397947393346,1.63327639098505e-08,2.54610808061173e-06,91
"9 years","exp_PSD_low_ns","Stable autocorrelation","Original simulation","window_start_year",8.86947677621948e-07,5.0576981623512e-07,1.75365877747364,0.0866149385412318,-1.33034365384309e-07,1.9069297206282e-06,91
"10 years","exp_PSD_low_cnd","Decreasing autocorrelation","Corrected simulation","window_start_year",-9.13171067121164e-07,4.34979627465125e-07,-2.09934215182153,0.04230875456274,-1.79300040999584e-06,-3.33417242464841e-08,92
"10 years","exp_PSD_low_cni","Increasing autocorrelation","Corrected simulation","window_start_year",8.10713523290053e-07,3.97531962530689e-07,2.03936689298906,0.0482300708682562,6.62923225483496e-09,1.61479781432527e-06,92
"10 years","exp_PSD_low_cns","Stable autocorrelation","Corrected simulation","window_start_year",7.65486760654275e-08,3.17220956862409e-07,0.241310274146325,0.81057888692299,-5.6509127302554e-07,7.18188625156395e-07,92
"10 years","exp_PSD_low_nd","Decreasing autocorrelation","Original simulation","window_start_year",-3.38322232022334e-07,5.8611506925476e-07,-0.577228346052436,0.567102713324195,-1.52385186070065e-06,8.47207396655986e-07,92
"10 years","exp_PSD_low_ni","Increasing autocorrelation","Original simulation","window_start_year",1.38306436159053e-06,5.64027725135139e-07,2.45212123439349,0.018781592511085,2.42210603310695e-07,2.52391811987036e-06,92
"10 years","exp_PSD_low_ns","Stable autocorrelation","Original simulation","window_start_year",9.00379663056968e-07,7.05260560772587e-07,1.27666243249252,0.209271109397105,-5.26144469477778e-07,2.32690379559171e-06,92
"5 years","exp_PSD_low_cnd","Decreasing autocorrelation","Corrected simulation","window_start_year",-4.32495865586098e-07,3.66354366186911e-07,-1.18053967825633,0.241283798758991,-1.16156428895153e-06,2.96572557779331e-07,92
"5 years","exp_PSD_low_cni","Increasing autocorrelation","Corrected simulation","window_start_year",5.30067463580202e-07,3.96533294625708e-07,1.3367539895497,0.185092106854886,-2.59058941363931e-07,1.31919386852434e-06,92
"5 years","exp_PSD_low_cns","Stable autocorrelation","Corrected simulation","window_start_year",-2.44776680314303e-07,3.30430192295993e-07,-0.740781823275512,0.460994544721332,-9.02353719280631e-07,4.12800358652024e-07,92
"5 years","exp_PSD_low_nd","Decreasing autocorrelation","Original simulation","window_start_year",-4.93439197077133e-07,4.67992902631878e-07,-1.05437324861585,0.294886069986045,-1.42477475401153e-06,4.37896359857262e-07,92
